DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1143,Meloxicam,DDInter1088,Loperamide,Unknown
DDInter1088,Loperamide,DDInter1231,Misoprostol,Unknown
DDInter1088,Loperamide,DDInter1759,Telmisartan,Unknown
DDInter1088,Loperamide,DDInter1185,Methyldopa,Unknown
DDInter1088,Loperamide,DDInter707,Ezetimibe,Unknown
DDInter1088,Loperamide,DDInter990,Isosorbide mononitrate,Unknown
DDInter1088,Loperamide,DDInter1622,Rosuvastatin,Unknown
DDInter1088,Loperamide,DDInter1291,Nifedipine,Unknown
DDInter1088,Loperamide,DDInter611,Dutasteride,Unknown
DDInter1088,Loperamide,DDInter1559,Rabeprazole,Unknown
DDInter1088,Loperamide,DDInter1046,Levetiracetam,Unknown
DDInter1088,Loperamide,DDInter1197,Metoclopramide,Unknown
DDInter1088,Loperamide,DDInter326,Cefpodoxime,Unknown
DDInter1018,Lactulose,DDInter577,Dobutamine,Unknown
DDInter1675,Simvastatin,DDInter577,Dobutamine,Unknown
DDInter11,Acarbose,DDInter989,Isosorbide dinitrate,Unknown
DDInter1164,Metformin,DDInter989,Isosorbide dinitrate,Unknown
DDInter1717,Sucralfate,DDInter989,Isosorbide dinitrate,Unknown
DDInter1022,Lansoprazole,DDInter989,Isosorbide dinitrate,Unknown
DDInter1916,Vancomycin,DDInter989,Isosorbide dinitrate,Unknown
DDInter1018,Lactulose,DDInter989,Isosorbide dinitrate,Unknown
DDInter1515,Prednisone,DDInter989,Isosorbide dinitrate,Unknown
DDInter1675,Simvastatin,DDInter989,Isosorbide dinitrate,Unknown
DDInter1088,Loperamide,DDInter989,Isosorbide dinitrate,Unknown
DDInter989,Isosorbide dinitrate,DDInter1342,Ondansetron,Unknown
DDInter989,Isosorbide dinitrate,DDInter1622,Rosuvastatin,Unknown
DDInter989,Isosorbide dinitrate,DDInter1559,Rabeprazole,Unknown
DDInter989,Isosorbide dinitrate,DDInter393,Clarithromycin,Unknown
DDInter989,Isosorbide dinitrate,DDInter1197,Metoclopramide,Unknown
DDInter1323,Octreotide,DDInter1342,Ondansetron,Unknown
DDInter1509,Pravastatin,DDInter1342,Ondansetron,Unknown
DDInter1915,Valsartan,DDInter1342,Ondansetron,Unknown
DDInter1516,Pregabalin,DDInter1342,Ondansetron,Unknown
DDInter1834,Topiramate,DDInter1342,Ondansetron,Unknown
DDInter668,Ertapenem,DDInter1342,Ondansetron,Unknown
DDInter1474,Piperacillin,DDInter1342,Ondansetron,Unknown
DDInter1717,Sucralfate,DDInter1342,Ondansetron,Unknown
DDInter1809,Timolol,DDInter1342,Ondansetron,Unknown
DDInter1529,Progesterone,DDInter1342,Ondansetron,Unknown
DDInter1505,Pramipexole,DDInter1342,Ondansetron,Unknown
DDInter1707,Spironolactone,DDInter1342,Ondansetron,Unknown
DDInter48,Allopurinol,DDInter1342,Ondansetron,Unknown
DDInter1874,Trimethoprim,DDInter1342,Ondansetron,Unknown
DDInter1961,Zidovudine,DDInter1342,Ondansetron,Unknown
DDInter1607,Ritonavir,DDInter1342,Ondansetron,Unknown
DDInter1916,Vancomycin,DDInter1342,Ondansetron,Unknown
DDInter315,Cefdinir,DDInter1342,Ondansetron,Unknown
DDInter1539,Propranolol,DDInter1342,Ondansetron,Unknown
DDInter1515,Prednisone,DDInter1342,Ondansetron,Unknown
DDInter1675,Simvastatin,DDInter1342,Ondansetron,Unknown
DDInter1822,Tobramycin,DDInter1342,Ondansetron,Unknown
DDInter1745,Tamsulosin,DDInter1342,Ondansetron,Unknown
DDInter1431,Perindopril,DDInter1342,Ondansetron,Unknown
DDInter577,Dobutamine,DDInter1342,Ondansetron,Unknown
DDInter1342,Ondansetron,DDInter1231,Misoprostol,Unknown
DDInter1342,Ondansetron,DDInter1759,Telmisartan,Unknown
DDInter1342,Ondansetron,DDInter707,Ezetimibe,Unknown
DDInter1342,Ondansetron,DDInter990,Isosorbide mononitrate,Unknown
DDInter1342,Ondansetron,DDInter1622,Rosuvastatin,Unknown
DDInter1342,Ondansetron,DDInter611,Dutasteride,Unknown
DDInter1342,Ondansetron,DDInter1559,Rabeprazole,Unknown
DDInter1342,Ondansetron,DDInter1046,Levetiracetam,Unknown
DDInter1342,Ondansetron,DDInter326,Cefpodoxime,Unknown
DDInter1323,Octreotide,DDInter712,Famotidine,Unknown
DDInter1509,Pravastatin,DDInter712,Famotidine,Unknown
DDInter1915,Valsartan,DDInter712,Famotidine,Unknown
DDInter1098,Lovastatin,DDInter712,Famotidine,Unknown
DDInter1516,Pregabalin,DDInter712,Famotidine,Unknown
DDInter1200,Metoprolol,DDInter712,Famotidine,Unknown
DDInter1834,Topiramate,DDInter712,Famotidine,Unknown
DDInter11,Acarbose,DDInter712,Famotidine,Unknown
DDInter1244,Morphine,DDInter712,Famotidine,Unknown
DDInter668,Ertapenem,DDInter712,Famotidine,Unknown
DDInter1474,Piperacillin,DDInter712,Famotidine,Unknown
DDInter1164,Metformin,DDInter712,Famotidine,Unknown
DDInter1340,Omeprazole,DDInter712,Famotidine,Unknown
DDInter1717,Sucralfate,DDInter712,Famotidine,Unknown
DDInter1809,Timolol,DDInter712,Famotidine,Unknown
DDInter1870,Trihexyphenidyl,DDInter712,Famotidine,Unknown
DDInter1529,Progesterone,DDInter712,Famotidine,Unknown
DDInter1505,Pramipexole,DDInter712,Famotidine,Unknown
DDInter1707,Spironolactone,DDInter712,Famotidine,Unknown
DDInter1172,Methocarbamol,DDInter712,Famotidine,Unknown
DDInter48,Allopurinol,DDInter712,Famotidine,Unknown
DDInter1874,Trimethoprim,DDInter712,Famotidine,Unknown
DDInter1022,Lansoprazole,DDInter712,Famotidine,Unknown
DDInter1254,Nabumetone,DDInter712,Famotidine,Unknown
DDInter1961,Zidovudine,DDInter712,Famotidine,Unknown
DDInter1607,Ritonavir,DDInter712,Famotidine,Unknown
DDInter1916,Vancomycin,DDInter712,Famotidine,Unknown
DDInter315,Cefdinir,DDInter712,Famotidine,Unknown
DDInter1539,Propranolol,DDInter712,Famotidine,Unknown
DDInter136,Atropine,DDInter712,Famotidine,Unknown
DDInter1018,Lactulose,DDInter712,Famotidine,Unknown
DDInter1073,Linezolid,DDInter712,Famotidine,Unknown
DDInter1287,Nicardipine,DDInter712,Famotidine,Unknown
DDInter1515,Prednisone,DDInter712,Famotidine,Unknown
DDInter1675,Simvastatin,DDInter712,Famotidine,Unknown
DDInter1095,Losartan,DDInter712,Famotidine,Unknown
DDInter1212,Midazolam,DDInter712,Famotidine,Unknown
DDInter1822,Tobramycin,DDInter712,Famotidine,Unknown
DDInter790,Furosemide,DDInter712,Famotidine,Unknown
DDInter1745,Tamsulosin,DDInter712,Famotidine,Unknown
DDInter1019,Lamivudine,DDInter712,Famotidine,Unknown
DDInter1079,Lisinopril,DDInter712,Famotidine,Unknown
DDInter1304,Nitroglycerin,DDInter712,Famotidine,Unknown
DDInter1431,Perindopril,DDInter712,Famotidine,Unknown
DDInter916,Indapamide,DDInter712,Famotidine,Unknown
DDInter1884,Tropicamide,DDInter712,Famotidine,Unknown
DDInter722,Fentanyl,DDInter712,Famotidine,Unknown
DDInter1143,Meloxicam,DDInter712,Famotidine,Unknown
DDInter1088,Loperamide,DDInter712,Famotidine,Unknown
DDInter989,Isosorbide dinitrate,DDInter712,Famotidine,Unknown
DDInter712,Famotidine,DDInter1231,Misoprostol,Unknown
DDInter712,Famotidine,DDInter986,Isoniazid,Unknown
DDInter712,Famotidine,DDInter1759,Telmisartan,Unknown
DDInter712,Famotidine,DDInter1185,Methyldopa,Unknown
DDInter712,Famotidine,DDInter707,Ezetimibe,Unknown
DDInter712,Famotidine,DDInter791,Gabapentin,Unknown
DDInter712,Famotidine,DDInter883,Hydrochlorothiazide,Unknown
DDInter712,Famotidine,DDInter990,Isosorbide mononitrate,Unknown
DDInter712,Famotidine,DDInter716,Felodipine,Unknown
DDInter712,Famotidine,DDInter972,Irbesartan,Unknown
DDInter712,Famotidine,DDInter718,Fenofibrate,Unknown
DDInter712,Famotidine,DDInter1590,Rifampicin,Unknown
DDInter712,Famotidine,DDInter769,Fluvastatin,Unknown
DDInter712,Famotidine,DDInter1622,Rosuvastatin,Unknown
DDInter712,Famotidine,DDInter1291,Nifedipine,Unknown
DDInter712,Famotidine,DDInter611,Dutasteride,Unknown
DDInter712,Famotidine,DDInter1559,Rabeprazole,Unknown
DDInter712,Famotidine,DDInter237,Brinzolamide,Unknown
DDInter712,Famotidine,DDInter1046,Levetiracetam,Unknown
DDInter712,Famotidine,DDInter1007,Ketamine,Unknown
DDInter712,Famotidine,DDInter1197,Metoclopramide,Unknown
DDInter1717,Sucralfate,DDInter1231,Misoprostol,Unknown
DDInter1231,Misoprostol,DDInter1622,Rosuvastatin,Unknown
DDInter1244,Morphine,DDInter986,Isoniazid,Unknown
DDInter1340,Omeprazole,DDInter986,Isoniazid,Unknown
DDInter1022,Lansoprazole,DDInter986,Isoniazid,Unknown
DDInter1916,Vancomycin,DDInter986,Isoniazid,Unknown
DDInter1018,Lactulose,DDInter986,Isoniazid,Unknown
DDInter1342,Ondansetron,DDInter986,Isoniazid,Unknown
DDInter1231,Misoprostol,DDInter986,Isoniazid,Unknown
DDInter986,Isoniazid,DDInter1559,Rabeprazole,Unknown
DDInter986,Isoniazid,DDInter393,Clarithromycin,Unknown
DDInter986,Isoniazid,DDInter1197,Metoclopramide,Unknown
DDInter1717,Sucralfate,DDInter1759,Telmisartan,Unknown
DDInter1018,Lactulose,DDInter1759,Telmisartan,Unknown
DDInter1231,Misoprostol,DDInter1759,Telmisartan,Unknown
DDInter1759,Telmisartan,DDInter1622,Rosuvastatin,Unknown
DDInter11,Acarbose,DDInter1185,Methyldopa,Unknown
DDInter1244,Morphine,DDInter1185,Methyldopa,Unknown
DDInter1340,Omeprazole,DDInter1185,Methyldopa,Unknown
DDInter1916,Vancomycin,DDInter1185,Methyldopa,Unknown
DDInter1675,Simvastatin,DDInter1185,Methyldopa,Unknown
DDInter1342,Ondansetron,DDInter1185,Methyldopa,Unknown
DDInter1231,Misoprostol,DDInter1185,Methyldopa,Unknown
DDInter1185,Methyldopa,DDInter1622,Rosuvastatin,Unknown
DDInter1185,Methyldopa,DDInter1197,Metoclopramide,Unknown
DDInter1717,Sucralfate,DDInter707,Ezetimibe,Unknown
DDInter1231,Misoprostol,DDInter707,Ezetimibe,Unknown
DDInter825,Glimepiride,DDInter791,Gabapentin,Unknown
DDInter11,Acarbose,DDInter791,Gabapentin,Unknown
DDInter1164,Metformin,DDInter791,Gabapentin,Unknown
DDInter1340,Omeprazole,DDInter791,Gabapentin,Unknown
DDInter1717,Sucralfate,DDInter791,Gabapentin,Unknown
DDInter1022,Lansoprazole,DDInter791,Gabapentin,Unknown
DDInter1916,Vancomycin,DDInter791,Gabapentin,Unknown
DDInter136,Atropine,DDInter791,Gabapentin,Unknown
DDInter1018,Lactulose,DDInter791,Gabapentin,Unknown
DDInter1515,Prednisone,DDInter791,Gabapentin,Unknown
DDInter1675,Simvastatin,DDInter791,Gabapentin,Unknown
DDInter1088,Loperamide,DDInter791,Gabapentin,Unknown
DDInter1342,Ondansetron,DDInter791,Gabapentin,Unknown
DDInter1231,Misoprostol,DDInter791,Gabapentin,Unknown
DDInter791,Gabapentin,DDInter826,Glipizide,Unknown
DDInter791,Gabapentin,DDInter1622,Rosuvastatin,Unknown
DDInter791,Gabapentin,DDInter1559,Rabeprazole,Unknown
DDInter791,Gabapentin,DDInter393,Clarithromycin,Unknown
DDInter1717,Sucralfate,DDInter883,Hydrochlorothiazide,Unknown
DDInter1916,Vancomycin,DDInter883,Hydrochlorothiazide,Unknown
DDInter1675,Simvastatin,DDInter883,Hydrochlorothiazide,Unknown
DDInter1088,Loperamide,DDInter883,Hydrochlorothiazide,Unknown
DDInter1342,Ondansetron,DDInter883,Hydrochlorothiazide,Unknown
DDInter1231,Misoprostol,DDInter883,Hydrochlorothiazide,Unknown
DDInter883,Hydrochlorothiazide,DDInter1622,Rosuvastatin,Unknown
DDInter883,Hydrochlorothiazide,DDInter393,Clarithromycin,Unknown
DDInter883,Hydrochlorothiazide,DDInter1197,Metoclopramide,Unknown
DDInter1244,Morphine,DDInter1009,Ketoprofen,Unknown
DDInter1340,Omeprazole,DDInter1009,Ketoprofen,Unknown
DDInter1022,Lansoprazole,DDInter1009,Ketoprofen,Unknown
DDInter1018,Lactulose,DDInter1009,Ketoprofen,Unknown
DDInter1675,Simvastatin,DDInter1009,Ketoprofen,Unknown
DDInter1088,Loperamide,DDInter1009,Ketoprofen,Unknown
DDInter1342,Ondansetron,DDInter1009,Ketoprofen,Unknown
DDInter1231,Misoprostol,DDInter1009,Ketoprofen,Unknown
DDInter1009,Ketoprofen,DDInter1622,Rosuvastatin,Unknown
DDInter1009,Ketoprofen,DDInter1559,Rabeprazole,Unknown
DDInter1009,Ketoprofen,DDInter393,Clarithromycin,Unknown
DDInter1009,Ketoprofen,DDInter1197,Metoclopramide,Unknown
DDInter11,Acarbose,DDInter990,Isosorbide mononitrate,Unknown
DDInter1717,Sucralfate,DDInter990,Isosorbide mononitrate,Unknown
DDInter1018,Lactulose,DDInter990,Isosorbide mononitrate,Unknown
DDInter1675,Simvastatin,DDInter990,Isosorbide mononitrate,Unknown
DDInter1231,Misoprostol,DDInter990,Isosorbide mononitrate,Unknown
DDInter990,Isosorbide mononitrate,DDInter1622,Rosuvastatin,Unknown
DDInter990,Isosorbide mononitrate,DDInter393,Clarithromycin,Unknown
DDInter825,Glimepiride,DDInter716,Felodipine,Unknown
DDInter11,Acarbose,DDInter716,Felodipine,Unknown
DDInter1164,Metformin,DDInter716,Felodipine,Unknown
DDInter1340,Omeprazole,DDInter716,Felodipine,Unknown
DDInter1717,Sucralfate,DDInter716,Felodipine,Unknown
DDInter1022,Lansoprazole,DDInter716,Felodipine,Unknown
DDInter1916,Vancomycin,DDInter716,Felodipine,Unknown
DDInter1018,Lactulose,DDInter716,Felodipine,Unknown
DDInter1675,Simvastatin,DDInter716,Felodipine,Unknown
DDInter1088,Loperamide,DDInter716,Felodipine,Unknown
DDInter1342,Ondansetron,DDInter716,Felodipine,Unknown
DDInter716,Felodipine,DDInter826,Glipizide,Unknown
DDInter716,Felodipine,DDInter1622,Rosuvastatin,Unknown
DDInter716,Felodipine,DDInter1559,Rabeprazole,Unknown
DDInter716,Felodipine,DDInter1197,Metoclopramide,Unknown
DDInter11,Acarbose,DDInter972,Irbesartan,Unknown
DDInter1164,Metformin,DDInter972,Irbesartan,Unknown
DDInter1340,Omeprazole,DDInter972,Irbesartan,Unknown
DDInter1717,Sucralfate,DDInter972,Irbesartan,Unknown
DDInter1022,Lansoprazole,DDInter972,Irbesartan,Unknown
DDInter1916,Vancomycin,DDInter972,Irbesartan,Unknown
DDInter1018,Lactulose,DDInter972,Irbesartan,Unknown
DDInter1675,Simvastatin,DDInter972,Irbesartan,Unknown
DDInter1088,Loperamide,DDInter972,Irbesartan,Unknown
DDInter1342,Ondansetron,DDInter972,Irbesartan,Unknown
DDInter1231,Misoprostol,DDInter972,Irbesartan,Unknown
DDInter972,Irbesartan,DDInter1622,Rosuvastatin,Unknown
DDInter972,Irbesartan,DDInter1559,Rabeprazole,Unknown
DDInter972,Irbesartan,DDInter393,Clarithromycin,Unknown
DDInter972,Irbesartan,DDInter1197,Metoclopramide,Unknown
DDInter11,Acarbose,DDInter718,Fenofibrate,Unknown
DDInter1244,Morphine,DDInter718,Fenofibrate,Unknown
DDInter1164,Metformin,DDInter718,Fenofibrate,Unknown
DDInter1717,Sucralfate,DDInter718,Fenofibrate,Unknown
DDInter1916,Vancomycin,DDInter718,Fenofibrate,Unknown
DDInter1018,Lactulose,DDInter718,Fenofibrate,Unknown
DDInter1515,Prednisone,DDInter718,Fenofibrate,Unknown
DDInter1088,Loperamide,DDInter718,Fenofibrate,Unknown
DDInter1342,Ondansetron,DDInter718,Fenofibrate,Unknown
DDInter1231,Misoprostol,DDInter718,Fenofibrate,Unknown
DDInter718,Fenofibrate,DDInter1559,Rabeprazole,Unknown
DDInter718,Fenofibrate,DDInter393,Clarithromycin,Unknown
DDInter718,Fenofibrate,DDInter1197,Metoclopramide,Unknown
DDInter1509,Pravastatin,DDInter83,Amoxicillin,Unknown
DDInter1915,Valsartan,DDInter83,Amoxicillin,Unknown
DDInter162,Baclofen,DDInter83,Amoxicillin,Unknown
DDInter1247,Moxifloxacin,DDInter83,Amoxicillin,Unknown
DDInter825,Glimepiride,DDInter83,Amoxicillin,Unknown
DDInter1098,Lovastatin,DDInter83,Amoxicillin,Unknown
DDInter1516,Pregabalin,DDInter83,Amoxicillin,Unknown
DDInter1200,Metoprolol,DDInter83,Amoxicillin,Unknown
DDInter1834,Topiramate,DDInter83,Amoxicillin,Unknown
DDInter1244,Morphine,DDInter83,Amoxicillin,Unknown
DDInter1164,Metformin,DDInter83,Amoxicillin,Unknown
DDInter1326,Olanzapine,DDInter83,Amoxicillin,Unknown
DDInter130,Atenolol,DDInter83,Amoxicillin,Unknown
DDInter1340,Omeprazole,DDInter83,Amoxicillin,Unknown
DDInter561,Diltiazem,DDInter83,Amoxicillin,Unknown
DDInter1717,Sucralfate,DDInter83,Amoxicillin,Unknown
DDInter554,Digoxin,DDInter83,Amoxicillin,Unknown
DDInter1505,Pramipexole,DDInter83,Amoxicillin,Unknown
DDInter89,Ampicillin,DDInter83,Amoxicillin,Unknown
DDInter1707,Spironolactone,DDInter83,Amoxicillin,Unknown
DDInter1172,Methocarbamol,DDInter83,Amoxicillin,Unknown
DDInter1874,Trimethoprim,DDInter83,Amoxicillin,Unknown
DDInter1022,Lansoprazole,DDInter83,Amoxicillin,Unknown
DDInter1254,Nabumetone,DDInter83,Amoxicillin,Unknown
DDInter1010,Ketorolac,DDInter83,Amoxicillin,Unknown
DDInter758,Fluoxetine,DDInter83,Amoxicillin,Unknown
DDInter336,Celecoxib,DDInter83,Amoxicillin,Unknown
DDInter323,Cefotaxime,DDInter83,Amoxicillin,Unknown
DDInter1961,Zidovudine,DDInter83,Amoxicillin,Unknown
DDInter853,Haloperidol,DDInter83,Amoxicillin,Unknown
DDInter1607,Ritonavir,DDInter83,Amoxicillin,Unknown
DDInter1916,Vancomycin,DDInter83,Amoxicillin,Unknown
DDInter315,Cefdinir,DDInter83,Amoxicillin,Unknown
DDInter384,Ciprofloxacin,DDInter83,Amoxicillin,Unknown
DDInter293,Carbamazepine,DDInter83,Amoxicillin,Unknown
DDInter1539,Propranolol,DDInter83,Amoxicillin,Unknown
DDInter1018,Lactulose,DDInter83,Amoxicillin,Unknown
DDInter638,Enalapril,DDInter83,Amoxicillin,Unknown
DDInter1073,Linezolid,DDInter83,Amoxicillin,Unknown
DDInter216,Bisoprolol,DDInter83,Amoxicillin,Unknown
DDInter1515,Prednisone,DDInter83,Amoxicillin,Unknown
DDInter1675,Simvastatin,DDInter83,Amoxicillin,Unknown
DDInter1928,Verapamil,DDInter83,Amoxicillin,Unknown
DDInter1095,Losartan,DDInter83,Amoxicillin,Unknown
DDInter790,Furosemide,DDInter83,Amoxicillin,Unknown
DDInter1821,Tizanidine,DDInter83,Amoxicillin,Unknown
DDInter1745,Tamsulosin,DDInter83,Amoxicillin,Unknown
DDInter1019,Lamivudine,DDInter83,Amoxicillin,Unknown
DDInter1079,Lisinopril,DDInter83,Amoxicillin,Unknown
DDInter1304,Nitroglycerin,DDInter83,Amoxicillin,Unknown
DDInter1605,Risperidone,DDInter83,Amoxicillin,Unknown
DDInter699,Etodolac,DDInter83,Amoxicillin,Unknown
DDInter722,Fentanyl,DDInter83,Amoxicillin,Unknown
DDInter1143,Meloxicam,DDInter83,Amoxicillin,Unknown
DDInter1538,Propofol,DDInter83,Amoxicillin,Unknown
DDInter534,Diazepam,DDInter83,Amoxicillin,Unknown
DDInter309,Cefaclor,DDInter83,Amoxicillin,Unknown
DDInter1088,Loperamide,DDInter83,Amoxicillin,Unknown
DDInter1342,Ondansetron,DDInter83,Amoxicillin,Unknown
DDInter712,Famotidine,DDInter83,Amoxicillin,Unknown
DDInter707,Ezetimibe,DDInter83,Amoxicillin,Unknown
DDInter791,Gabapentin,DDInter83,Amoxicillin,Unknown
DDInter883,Hydrochlorothiazide,DDInter83,Amoxicillin,Unknown
DDInter1009,Ketoprofen,DDInter83,Amoxicillin,Unknown
DDInter990,Isosorbide mononitrate,DDInter83,Amoxicillin,Unknown
DDInter716,Felodipine,DDInter83,Amoxicillin,Unknown
DDInter972,Irbesartan,DDInter83,Amoxicillin,Unknown
DDInter718,Fenofibrate,DDInter83,Amoxicillin,Unknown
DDInter83,Amoxicillin,DDInter826,Glipizide,Unknown
DDInter83,Amoxicillin,DDInter133,Atorvastatin,Unknown
DDInter83,Amoxicillin,DDInter1622,Rosuvastatin,Unknown
DDInter83,Amoxicillin,DDInter335,Cefuroxime,Unknown
DDInter83,Amoxicillin,DDInter1291,Nifedipine,Unknown
DDInter83,Amoxicillin,DDInter1559,Rabeprazole,Unknown
DDInter83,Amoxicillin,DDInter305,Carvedilol,Unknown
DDInter83,Amoxicillin,DDInter1325,Ofloxacin,Unknown
DDInter83,Amoxicillin,DDInter292,Captopril,Unknown
DDInter83,Amoxicillin,DDInter1046,Levetiracetam,Unknown
DDInter83,Amoxicillin,DDInter334,Ceftriaxone,Unknown
DDInter83,Amoxicillin,DDInter1197,Metoclopramide,Unknown
DDInter83,Amoxicillin,DDInter314,Cefazolin,Unknown
DDInter1509,Pravastatin,DDInter826,Glipizide,Unknown
DDInter1915,Valsartan,DDInter826,Glipizide,Unknown
DDInter1098,Lovastatin,DDInter826,Glipizide,Unknown
DDInter1516,Pregabalin,DDInter826,Glipizide,Unknown
DDInter1834,Topiramate,DDInter826,Glipizide,Unknown
DDInter11,Acarbose,DDInter826,Glipizide,Unknown
DDInter1244,Morphine,DDInter826,Glipizide,Unknown
DDInter1505,Pramipexole,DDInter826,Glipizide,Unknown
DDInter1707,Spironolactone,DDInter826,Glipizide,Unknown
DDInter1172,Methocarbamol,DDInter826,Glipizide,Unknown
DDInter48,Allopurinol,DDInter826,Glipizide,Unknown
DDInter1022,Lansoprazole,DDInter826,Glipizide,Unknown
DDInter853,Haloperidol,DDInter826,Glipizide,Unknown
DDInter1916,Vancomycin,DDInter826,Glipizide,Unknown
DDInter1018,Lactulose,DDInter826,Glipizide,Unknown
DDInter1675,Simvastatin,DDInter826,Glipizide,Unknown
DDInter1095,Losartan,DDInter826,Glipizide,Unknown
DDInter1821,Tizanidine,DDInter826,Glipizide,Unknown
DDInter1745,Tamsulosin,DDInter826,Glipizide,Unknown
DDInter1019,Lamivudine,DDInter826,Glipizide,Unknown
DDInter1304,Nitroglycerin,DDInter826,Glipizide,Unknown
DDInter1088,Loperamide,DDInter826,Glipizide,Unknown
DDInter989,Isosorbide dinitrate,DDInter826,Glipizide,Unknown
DDInter1342,Ondansetron,DDInter826,Glipizide,Unknown
DDInter1759,Telmisartan,DDInter826,Glipizide,Unknown
DDInter707,Ezetimibe,DDInter826,Glipizide,Unknown
DDInter990,Isosorbide mononitrate,DDInter826,Glipizide,Unknown
DDInter972,Irbesartan,DDInter826,Glipizide,Unknown
DDInter826,Glipizide,DDInter1622,Rosuvastatin,Unknown
DDInter826,Glipizide,DDInter1291,Nifedipine,Unknown
DDInter826,Glipizide,DDInter611,Dutasteride,Unknown
DDInter826,Glipizide,DDInter1559,Rabeprazole,Unknown
DDInter826,Glipizide,DDInter1046,Levetiracetam,Unknown
DDInter826,Glipizide,DDInter1197,Metoclopramide,Unknown
DDInter825,Glimepiride,DDInter133,Atorvastatin,Unknown
DDInter598,Doxycycline,DDInter133,Atorvastatin,Unknown
DDInter11,Acarbose,DDInter133,Atorvastatin,Unknown
DDInter1244,Morphine,DDInter133,Atorvastatin,Unknown
DDInter1164,Metformin,DDInter133,Atorvastatin,Unknown
DDInter1717,Sucralfate,DDInter133,Atorvastatin,Unknown
DDInter1916,Vancomycin,DDInter133,Atorvastatin,Unknown
DDInter136,Atropine,DDInter133,Atorvastatin,Unknown
DDInter1018,Lactulose,DDInter133,Atorvastatin,Unknown
DDInter1515,Prednisone,DDInter133,Atorvastatin,Unknown
DDInter1088,Loperamide,DDInter133,Atorvastatin,Unknown
DDInter1342,Ondansetron,DDInter133,Atorvastatin,Unknown
DDInter712,Famotidine,DDInter133,Atorvastatin,Unknown
DDInter1231,Misoprostol,DDInter133,Atorvastatin,Unknown
DDInter826,Glipizide,DDInter133,Atorvastatin,Unknown
DDInter133,Atorvastatin,DDInter1559,Rabeprazole,Unknown
